dataset1_index,dataset2_index,dataset1_name,dataset2_name,distance_meters,name_similarity,combined_score,dataset1_id,dataset2_id,dataset1_x,dataset1_y,dataset2_x,dataset2_y
89,68,Лекарь,Лекарь,4.4991833597671755,1.0,0.9370114329632595,,12680,396083.0219148406,5953713.725298687,396081.738141972,5953709.4131555855
92,70,Дешёвая аптека,Дешёвая аптека,2.363102763620631,1.0,0.9669165613093111,,12684,395973.5493562134,5954262.8463227,395974.6517925175,5954264.936511416
8,71,Дешёвая аптека,Дешёвая аптека,29.37030167946807,1.0,0.588815776487447,,12685,398638.50075761235,5952780.997567715,398632.91793131235,5952809.832384712
127,74,ФармЦент,ФармЦент,2.251809697613932,1.0,0.968474664233405,,12702,394417.61940614885,5951587.4018761,394415.4896049193,5951586.670716995
40,75,Я+аптека,Я+аптека,8.696834071791484,1.0,0.8782443229949193,,12703,397310.1328304359,5953914.622825129,397304.8332282418,5953907.7272367235
78,77,ФармТорг,Фармторг,2.8126694357420567,1.0,0.9606226278996113,,12707,396436.0080116218,5956175.713491661,396434.5690886673,5956173.2967562415
86,78,Фармлидер,ФармЛидер,6.958774116638775,1.0,0.9025771623670571,,12708,396216.56046950445,5955799.931886832,396220.12302210566,5955793.954198636
131,80,Я+аптека,Я+аптека,9.217478485410515,1.0,0.8709553012042528,,12715,394060.3617409819,5951811.040614097,394054.0414126874,5951817.74996279
81,81,АптекаПлюс,Аптека плюс,8.267518416722105,0.9090909090909091,0.8569820148931633,,12716,396252.0001224843,5956151.849249779,396245.4481724331,5956156.8914528
50,82,Эконом,Эконом,1.5973406087524578,1.0,0.9776372314774655,,12717,397012.63372243516,5956112.583965043,397014.0991751856,5956113.219531921
47,83,АптекаПлюс,Аптека плюс,12.56895879605042,0.9090909090909091,0.7967618495825668,,12719,397135.5225699866,5954030.971603505,397148.025790825,5954032.25542354
70,85,Сакура,Сакура,2.1078717892455936,1.0,0.9704897949505618,,12735,396509.02417449804,5953024.389454123,396510.7668690382,5953025.575261535
119,86,Фармторг,Фармторг,9.244948742144445,1.0,0.8705707176099777,,12736,394802.91409112484,5950759.816923182,394811.8816777187,5950762.064470273
67,87,Фармлидер,ФармЛидер,3.49476498910444,1.0,0.9510732901525378,,12739,396657.03339707665,5955580.734180572,396655.38184729684,5955577.654283552
17,89,Дешёвая аптека,Дешёвая аптека,4.007129648205916,1.0,0.9439001849251172,,12748,398198.6281340986,5953515.3931744695,398196.32286686683,5953518.670800288
68,91,Фармавита,Фармавита,5.3923741816727295,1.0,0.9245067614565816,,12755,396630.7731553018,5954638.403679643,396626.03073125635,5954635.8371423865
15,93,ФармЛидер,ФармЛидер,5.381552507701782,1.0,0.9246582648921751,,12757,398303.4628060626,5953378.784469959,398304.00682538655,5953373.430485427
110,95,Аптека от склада,Аптека от склада,14.202089844655564,1.0,0.801170742174822,,12767,395548.0745779402,5954546.43447028,395533.90658545156,5954547.4180071615
37,96,Гомеопатическая аптека,Гомеопатическая аптека,3.427523670576533,1.0,0.9520146686119284,,12776,397500.90127481363,5954087.075289666,397498.3432224637,5954084.793999091
39,97,Надежда,Надежда,2.969000084775113,1.0,0.9584339988131483,,12786,397366.57017371827,5953263.305173765,397364.15577057964,5953261.577279385
113,98,Низкие цены,Низкие цены,2.7315940728546,1.0,0.9617576829800356,,12789,395110.9296423325,5953252.894655273,395109.2962328273,5953250.70523079
64,99,ФармЛидер,ФармЛидер,1.4328988787892412,1.0,0.9799394156969505,,12791,396603.23386606685,5951598.4927983815,396601.90144523187,5951597.965679879
107,100,Фармлидер,ФармЛидер,8.295039390321554,1.0,0.8838694485354981,,12796,395665.8686357505,5955787.677116706,395670.9349623149,5955781.109010919
7,101,Фармторг,Фармторг,5.893804618239112,1.0,0.9174867353446523,,12801,398650.0280095635,5952697.277088213,398651.0248759171,5952691.468199304
26,103,ФармЛидер,ФармЛидер,1.5541560302739101,1.0,0.9782418155761652,,12816,398016.414593403,5953626.75334997,398014.8898088504,5953626.452629112
62,107,Фармлидер,ФармЛидер,5.927558894404875,1.0,0.9170141754783316,,12840,396728.79772104823,5954839.91642303,396726.6303199976,5954834.399328946
12,109,ФармЛидер,ФармЛидер,5.176660475009777,1.0,0.927526753349863,,12866,398542.15883513575,5953973.161914146,398537.49006713065,5953970.925752481
46,110,Низкие цены,Низкие цены,1.554037326453678,1.0,0.9782434774296485,,12877,397146.50107145426,5954031.954985772,397148.025790825,5954032.25542354
19,112,Авиценна,Авиценна,6.199369964043848,1.0,0.9132088205033861,,12885,398163.9865341468,5953473.519194914,398164.84337343177,5953467.379324037
74,115,Аптека,Аптека,17.019479991372346,1.0,0.7617272801207872,,12924,396515.82421491796,5954095.139031223,396532.2886461423,5954099.4500872
