dataset1_index,dataset2_index,dataset1_name,dataset2_name,distance_meters,name_similarity,combined_score,dataset1_id,dataset2_id,dataset1_x,dataset1_y,dataset2_x,dataset2_y
251,55,ВЛАДИМИРСКАЯ УЛ,Владимирская ул.,17.254124416299003,1.0,0.758442258171814,6043,530,319378.5861016513,6645852.825745455,319391.65070987545,6645864.0960968835
263,54,ВЛАДИМИРСКАЯ УЛ,Владимирская ул.,3.3407099550075703,1.0,0.953230060629894,6173,529,319358.8537686038,6645846.91410295,319362.0734710372,6645847.805090741
164,53,"ЛОМОНОСОВ, ВОКЗАЛ","Ломоносов, вокзал",5.429801282578209,1.0,0.923982782043905,5669,528,319441.4427594573,6646610.546052355,319446.85299990606,6646611.006530644
0,52,АЛЕКСАНДРИЯ,Александрия,9.203854708423926,1.0,0.8711460340820649,45,505,328939.43962565047,6641448.915649536,328948.13680924725,6641445.904015598
87,51,УЛ. КРЫЛОВА,ул. Крылова,10.447848968028007,1.0,0.8537301144476079,1623,497,332433.5650522942,6639301.591690949,332442.49710272136,6639296.171725707
261,50,Ж.-Д. СТ. СТРЕЛЬНА,ж.-д. ст. Стрельна,32.9310730214517,1.0,0.5389649776996761,6074,496,333881.7885734249,6638150.793109583,333894.6652825243,6638181.102282008
245,49,УЛ. АВРОВА,ул. Аврова,21.7687143830226,1.0,0.6952379986376835,5879,488,327841.76821809943,6641800.632443448,327820.79018448654,6641806.446136906
50,48,МУЗЕЙ ДВОРЦОВАЯ ТЕЛЕГРАФНАЯ СТАНЦИЯ,музей Дворцовая телеграфная станция,9.48478770391596,1.0,0.8672129721451765,898,487,328110.1232249422,6641739.61956259,328104.8516581339,6641731.734654145
3,47,"КОНСТАНТИНОВСКАЯ УЛ., НИКОЛАЕВСКАЯ БОЛЬНИЦА","Константиновская ул., Николаевская больница",6.647546879071237,1.0,0.9069343436930026,71,486,327615.8906376789,6641898.679336451,327621.4506967362,6641895.035763646
37,46,ТОРГОВАЯ ПЛОЩАДЬ,Торговая площадь,5.498300610751219,1.0,0.923023791449483,655,485,327310.35565760697,6641998.922874263,327314.0977752591,6641994.894491822
38,45,УЛ. АВРОВА,ул. Аврова,6.837363161282824,1.0,0.9042769157420405,668,484,327769.60894696397,6641771.110881386,327766.8556551903,6641777.369389148
95,44,МУЗЕЙ ДВОРЦОВАЯ ТЕЛЕГРАФНАЯ СТАНЦИЯ,музей Дворцовая телеграфная станция,7.635419116508462,1.0,0.8931041323688815,1782,483,328055.22847945616,6641724.964657946,328062.6693011588,6641726.677491117
207,61,"ОРАНИЕНБАУМСКИЙ ПР., 49","Ораниенбаумский пр., 49",10.448400609575723,1.0,0.8537223914659398,5725,536,319533.4175113619,6644155.091453691,319538.2298505375,6644164.36563651
209,63,КВАРТАЛ ЮЖНЫЙ,Квартал Южный,4.262628563175195,1.0,0.9403232001155473,5729,538,319200.90236476896,6644435.749488459,319196.70100625866,6644436.469619652
31,42,РАЗВОДНАЯ УЛ,Разводная ул.,10.54292147769203,1.0,0.8523990993123116,535,481,326664.8698149723,6642221.734633391,326672.9625054046,6642214.977299978
212,64,"УЛ. ФЕДЮНИНСКОГО, УГОЛ УЛ. ПОБЕДЫ",ул. Федюнинского (ул. Победы),4.342833307656627,0.8,0.8792003336928073,5737,539,319393.39868560305,6645018.187110148,319389.07546731824,6645017.774818019
191,75,КВАРТАЛ ЮЖНЫЙ,Квартал Южный,11.067334016819087,1.0,0.8450573237645327,5703,550,319183.4689457265,6644446.536105137,319185.63558966597,6644457.389286066
293,73,"КРАСНОАРМЕЙСКАЯ УЛ., УГОЛ ОРАНИЕНБАУМСКОГО ПР","Красноармейская ул., угол Ораниенбаумского пр.",20.145749970458454,1.0,0.7179595004135816,7450,548,320125.888890073,6645236.1697877,320109.99222101667,6645223.794523873
199,72,УЛ. ФЕДЮНИНСКОГО ПО ОРАНИЕНБАУМСКОГО ПР,ул. Федюнинского (Ораниенбаумский пр.),2.5972866695180885,0.7894736842105263,0.9004800918899045,5712,547,319836.3786764331,6644684.82830163,319838.5386008643,6644683.385864631
189,69,"УЛ. ФЕДЮНИНСКОГО, УГОЛ УЛ. ПОБЕДЫ",ул. Федюнинского (ул. Победы),6.291553757540044,0.8,0.8519182473944393,5701,544,319355.5717577267,6644954.70322934,319349.5739782144,6644956.60330555
187,68,"ШВЕЙЦАРСКАЯ УЛ., УГОЛ УЛ. ПОБЕДЫ",Швейцарская ул. (ул. Победы),5.8724514217589645,0.7931034482758621,0.8557167145781331,5699,543,319467.3273706774,6645295.754518494,319473.1943763031,6645296.007363681
183,67,КРАСНОАРМЕЙСКАЯ УЛ,Красноармейская ул.,8.533011768479241,1.0,0.8805378352412905,5695,542,319583.39487029216,6645541.450777349,319590.8571153925,6645545.589278032
184,66,КРАСНОАРМЕЙСКАЯ УЛ,Красноармейская ул.,8.275106161443352,1.0,0.8841485137397931,5696,541,319618.14643814426,6645524.476301427,319625.38915661874,6645528.478851999
210,65,"ШВЕЙЦАРСКАЯ УЛ., УГОЛ УЛ. ПОБЕДЫ",Швейцарская ул. (ул. Победы),3.8203371152802865,0.7931034482758621,0.8844463148688346,5730,540,319529.11661951104,6645346.603701473,319526.5486190469,6645349.432190344
79,43,ФОНТАНЫ,Фонтаны,14.168469026370738,1.0,0.8016414336308095,1407,482,327087.6069074549,6642046.77748603,327076.48486403655,6642055.555052022
80,41,РАЗВОДНАЯ УЛ,Разводная ул.,15.967387686506095,1.0,0.7764565723889146,1421,480,326740.260104902,6642169.278621103,326726.85859377147,6642177.959460287
259,83,Ж.-Д. СТ. НОВЫЙ ПЕТЕРГОФ,ж.-д. ст. Новый Петергоф,14.151130708156522,1.0,0.8018841700858086,6056,558,327854.48491372284,6640338.684502061,327851.3173510085,6640352.476566692
142,20,"МАСТЕРОВОЙ ПЕР., угол БУЛЬВ. РАЗВЕДЧИКА","Мастеровой пер., угол бульвара Разведчиков",9.218162173700362,0.875,0.833445729568195,5505,329,326124.8908776498,6641991.693792921,326130.2061060495,6641999.225251008
99,18,"БЛАН-МЕНИЛЬСКАЯ УЛ., 11","Блан-Менильская ул., 11",13.53989374766947,1.0,0.8104414875326273,1841,327,325768.7401247829,6641678.8898312105,325770.53203000256,6641692.310628444
70,17,МАСТЕРОВОЙ ПЕР,Мастеровой пер.,4.587388093078138,1.0,0.935776566696906,1216,326,326279.7919078577,6642325.783727516,326276.13208580494,6642328.549560494
16,16,МАСТЕРОВОЙ ПЕР,Мастеровой пер.,8.516919839911692,1.0,0.8807631222412362,305,325,326218.24579256726,6642374.540314332,326224.6060548787,6642368.875953212
74,14,ОРАНИЕНБАУМСКИЙ СПУСК,Ораниенбаумский спуск,4.710099805994352,1.0,0.9340586027160791,1270,322,325256.7951674418,6643124.577359651,325261.1103265585,6643126.465332633
76,13,ПЛОЩАДЬ АВРОВА,площадь Аврова,15.670762828304197,1.0,0.7806093204037412,1288,321,327693.2893800836,6641498.259134702,327699.19574816246,6641512.774217332
24,12,ПЛОЩАДЬ АВРОВА,площадь Аврова,1.5161632713146151,1.0,0.9787737142015953,393,320,327662.3685824617,6641438.144778104,327661.04460571037,6641437.405970532
249,11,СОБСТВЕННЫЙ ПР,Собственный пр.,18.150963639344806,1.0,0.7458865090491726,6021,319,325306.07865304284,6643126.837588117,325323.79651612166,6643130.779010317
21,10,ОРАНИЕНБАУМСКИЙ СПУСК,Ораниенбаумский спуск,3.334399618306761,1.0,0.9533184053437054,372,318,325249.0860492677,6643131.055999903,325246.03304590774,6643132.396668131
52,9,ЭРЛЕРОВСКИЙ БУЛЬВАР,Эрлеровский бульвар,11.58352582202432,1.0,0.8378306384916594,918,247,327536.173036425,6641001.648293527,327540.0071727142,6641012.5788685065
56,8,"КОНСТАНТИНОВСКАЯ УЛ., НИКОЛАЕВСКАЯ БОЛЬНИЦА","Константиновская ул., Николаевская больница",14.982865093945906,1.0,0.7902398886847573,993,246,327473.0528814928,6641919.85642768,327460.5424995958,6641928.101219443
32,6,"РАЗВОДНАЯ УЛ., УГОЛ БУЛЬВАРА РАЗВЕДЧИКА","Разводная ул., угол бульвара Разведчиков",17.5677776070591,0.9473684210526316,0.7382616398169621,536,244,326598.6622957019,6641835.301115529,326606.24417767837,6641851.148571973
144,4,ЭРЛЕРОВСКИЙ БУЛЬВАР,Эрлеровский бульвар,15.174889562759711,1.0,0.787551546121364,5507,242,326490.9233724987,6641407.186433822,326506.0397827062,6641405.855488413
33,3,"РАЗВОДНАЯ УЛ., УГОЛ ЭРЛЕРОВСКОГО БУЛЬВАРА","Разводная ул., угол Эрлеровского бульвара",5.017672561991756,1.0,0.9297525841321153,537,241,326422.9341832533,6641357.608883614,326418.7975005511,6641354.769007884
149,2,УНИВЕРСАМ,Универсам,17.226711192155687,1.0,0.7588260433098204,5523,240,326499.1490975483,6641525.705357242,326494.6063332115,6641542.32230253
88,21,ФАБРИЧНАЯ УЛ,Фабричная ул.,9.836067260936034,1.0,0.8622950583468956,1759,330,325970.4818605145,6642430.897429753,325962.1871180318,6642436.183776914
175,40,БИЗНЕС-ПАРК МАРТЫШКИНО,бизнес-парк Мартышкино,30.723236590972004,1.0,0.5698746877263919,5687,426,321764.9028852241,6643632.712381422,321737.4996298385,6643618.820698266
8,22,Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ,ж.-д. ст. Старый Петергоф,9.561544565192087,1.0,0.8661383760873107,184,331,324398.8756842695,6642114.413972022,324407.9107906632,6642111.285076542
85,39,УЛ. ГОГОЛЯ,ул. Гоголя,5.749726046778238,1.0,0.9195038353451046,1580,348,333456.0348273853,6638864.9871501755,333461.71766857,6638864.112698529
40,38,УЛ. ГОГОЛЯ,ул. Гоголя,15.377916253525006,1.0,0.7847091724506499,701,347,333364.98419214424,6638910.389767668,333379.3456830733,6638915.887756991
73,37,НАГОРНАЯ УЛ,Нагорная ул.,10.0395408846043,1.0,0.8594464276155398,1237,346,332655.34208006103,6639199.394528936,332648.6044178371,6639206.837397262
19,36,НАГОРНАЯ УЛ,Нагорная ул.,5.38705259566092,1.0,0.9245812636607471,331,345,332565.80837356526,6639268.460255141,332569.33803727804,6639264.3906347975
43,35,УЛ. КРЫЛОВА,ул. Крылова,17.205243693033097,1.0,0.7591265882975365,742,344,332277.73227418994,6639397.3741290085,332266.1058756185,6639410.0566865895
7,34,ГОФМЕЙСТЕРСКАЯ УЛ,Гофмейстерская ул.,12.806943382878451,1.0,0.8207027926397017,166,343,331504.0820437094,6639853.928009083,331510.7472918193,6639842.992184173
110,33,ЖЕЛЕЗНОДОРОЖНЫЙ ПЕРЕЕЗД,Железнодорожный переезд,3.6331284673588877,1.0,0.9491362014569755,2231,342,324709.7575407062,6641902.423104193,324712.65332594106,6641900.229009771
96,32,"ШУВАЛОВКА, УЛ. МАКАРОВА","Шуваловка, ул. Макарова",15.59531119281017,1.0,0.7816656433006576,1796,341,330762.3744279307,6640516.402887237,330772.59810732736,6640504.626210677
51,31,"ШУВАЛОВКА, УЛ. МАКАРОВА","Шуваловка, ул. Макарова",13.754578428346255,1.0,0.8074359020031525,914,340,330714.28226626856,6640599.280614073,330702.87386269297,6640606.964152034
65,30,МОРСКОЙ ПЕР,Морской пер.,7.438982304846107,1.0,0.8958542477321545,1114,339,330359.39905045455,6640896.161372246,330357.30916312826,6640903.300757983
10,29,"ЗНАМЕНКА, МОСТОВАЯ УЛ","Знаменка, Мостовая ул.",12.197190586811795,1.0,0.8292393317846347,205,338,329426.57492012356,6641291.498681032,329417.3646162284,6641283.5023218375
54,28,АЛЕКСАНДРИЯ,Александрия,2.9626186730483357,1.0,0.9585233385773233,971,337,329088.2326559009,6641373.232720517,329090.481742793,6641371.304322852
64,26,Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ,ж.-д. ст. Старый Петергоф,0.3736784052291451,1.0,0.994768502326792,1096,335,324503.89550383866,6642051.328215768,324503.645139242,6642051.60562002
121,25,УНИВЕРСИТЕТСКИЙ ПР,Университетский пр.,11.950523990874958,1.0,0.8326926641277506,4126,334,324727.7081171186,6641323.485132419,324715.8112555813,6641322.353890084
109,24,"ЧЕБЫШЁВСКАЯ УЛ., ПОЧТА","Чебышёвская ул., почта",3.0160809021215775,1.0,0.9577748673702979,1937,333,324294.9254824979,6641469.400181866,324295.990171887,6641472.222092657
273,23,"ЧЕБЫШЁВСКАЯ УЛ., 7","Чебышевская ул., 7",23.761483953576544,0.9375,0.6485892246499283,6533,332,324167.0669502063,6641179.895503266,324181.5544244778,6641198.729547147
247,82,Ж.-Д. СТ. НОВЫЙ ПЕТЕРГОФ,ж.-д. ст. Новый Петергоф,3.3106527842693665,1.0,0.9536508610202288,5892,557,327914.6926168722,6640299.174940043,327917.2953757421,6640297.128951743
224,81,ЖЕЛЕЗНОДОРОЖНЫЙ ПЕРЕЕЗД,Железнодорожный переезд,4.827991591831768,1.0,0.9324081177143551,5785,556,327704.644964598,6640242.772866781,327700.87581738614,6640239.75574363
219,84,МЕЛЬНИЧНАЯ УЛ,Мельничная ул.,18.98706596733965,1.0,0.7341810764572448,5762,559,326594.50279173354,6639183.758640857,326600.2306380565,6639201.861139319
248,125,ДОСААФ,ДОСААФ,7.656278397771225,1.0,0.8928121024312028,5963,1169,317038.7707527736,6647199.124865179,317031.648390242,6647196.315852742
122,143,УНИВЕРСИТЕТСКИЙ ПР,Университетский пр.,2.467622560733667,1.0,0.9654532841497285,4127,1215,324023.0145422728,6641599.306023064,324025.04381092556,6641600.710027992
272,142,ТИМЯШКИНО,Тимяшкино,2.3663153051002164,1.0,0.966871585728597,6532,1214,322615.90105293214,6641243.5157397315,322615.43664519663,6641241.195443721
240,141,"ГОСТИЛИЦКОЕ ШОССЕ, 25","Гостилицкое шоссе, 25",4.215236890490921,1.0,0.9409866835331271,5803,1213,323044.3399787047,6641195.112049596,323040.49447404325,6641193.385690439
62,140,"ГОСТИЛИЦКОЕ ШОССЕ, УГОЛ ЧИЧЕРИНСКОЙ УЛ","Гостилицкое шоссе, угол Чичеринской ул.",12.97553130513644,1.0,0.8183425617280897,1047,1212,323613.15864161355,6641098.008522237,323622.0166636233,6641107.49007584
238,139,ТРОИЦКАЯ ГОРА,Троицкая Гора,1.713406543216315,1.0,0.9760123083949714,5801,1211,323369.442179245,6641121.85637729,323368.57535694254,6641120.378412108
233,138,КЛАДБИЩЕ ИЛИКИ,кладбище Илики,11.483736851241696,1.0,0.839227684082616,5796,1205,317338.88745240116,6642010.458954781,317330.6262077354,6642002.482235616
198,137,МАЛАЯ ИЖОРА,Малая Ижора,27.09475551423749,1.0,0.6206734228006752,5710,1181,313178.59152516164,6648067.290115911,313153.6234567276,6648077.812536499
253,136,МАЛАЯ ИЖОРА,Малая Ижора,25.900437975809346,1.0,0.6373938683386691,6046,1180,313213.10690947284,6648042.255086524,313236.91593277984,6648032.058857
196,135,"КРАСНОФЛОТСКОЕ ШОССЕ, 62","Краснофлотское шоссе, 62",22.670617329381127,1.0,0.6826113573886642,5708,1179,314455.44065737043,6647857.878928933,314433.2740534306,6647853.125134673
190,134,ЖЕЛЕЗНОДОРОЖНАЯ ПЛАТФОРМА КРОНШТАДТСКАЯ КОЛОНИЯ,Железнодорожная платформа Кронштадтская колония,8.910299998533313,1.0,0.8752558000205335,5702,1178,315676.5070685806,6647618.092044095,315668.4295011704,6647614.330880605
188,133,ЖЕЛЕЗНОДОРОЖНАЯ ПЛАТФОРМА КРОНШТАДТСКАЯ КОЛОНИЯ,Железнодорожная платформа Кронштадтская колония,19.16874310529442,1.0,0.7316375965258781,5700,1177,315639.8052476112,6647648.94104262,315657.80412361084,6647642.347016916
185,132,УЛ. ПУЛЕМЁТЧИКОВ,ул. Пулемётчиков,29.955351167402863,1.0,0.5806250836563598,5697,1176,316341.48945313704,6647616.300527461,316370.4996889569,6647608.835322759
186,131,УЛ. ПУЛЕМЁТЧИКОВ,ул. Пулемётчиков,20.302930368974845,1.0,0.715758974834352,5698,1175,316440.1583371527,6647562.144612714,316455.0712100961,6647575.921956512
166,130,БОЛЬШОЙ МЕНШИКОВСКИЙ ДВОРЕЦ,Большой Меншиковский дворец,24.209815742695497,1.0,0.6610625796022631,5671,1174,318365.85763825744,6646628.472754814,318389.8845010676,6646625.502057623
165,129,БОЛЬШОЙ МЕНШИКОВСКИЙ ДВОРЕЦ,Большой Меншиковский дворец,5.420665748759903,1.0,0.9241106795173613,5670,1173,318293.1224619417,6646674.436463399,318295.6306445295,6646669.630983478
167,128,ТРОИЦКАЯ СЛОБОДА,Троицкая слобода,45.72551658429221,1.0,0.3598427678199091,5672,1172,317992.8429260367,6646787.350306117,317948.2294878362,6646797.373479209
270,144,Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ,ж.-д. ст. Старый Петергоф,12.928024789391532,1.0,0.8190076529485184,6311,1216,324500.5151877895,6642239.570998409,324488.7052853909,6642244.830278805
82,145,РОПШИНСКОЕ ШОССЕ,Ропшинское шоссе,44.27028801952753,1.0,0.3802159677266146,1426,1217,329796.46438623196,6641130.351971735,329839.7581847381,6641121.105058075
35,146,РОПШИНСКОЕ ШОССЕ,Ропшинское шоссе,13.405855899818908,1.0,0.8123180174025353,544,1218,329780.273620251,6641166.652004429,329766.86924225884,6641166.452949034
202,159,РЫНОК,Рынок,48.99433891866491,1.0,0.3140792551386913,5718,1309,319336.77734491875,6646394.540991867,319385.3044438298,6646387.790738734
200,158,"ШВЕЙЦАРСКАЯ УЛ., УГОЛ ОРАНИЕНБАУМСКОГО ПР",Швейцарская ул. (Ораниенбаумский пр.),4.988883931017792,0.7435897435897436,0.853232548042674,5714,1256,319993.45349858026,6644976.336148438,319991.60587817867,6644980.970289322
252,157,ОРАНИЕНБАУМСКИЙ ПР,Ораниенбаумский пр.,11.047619656525113,1.0,0.8453333248086483,6044,1255,320120.8062713193,6645272.326256681,320116.5677357749,6645262.124064931
246,155,"САНКТ-ПЕТЕРБУРГСКОЕ ШОССЕ, 47","Санкт-Петербургское шоссе, 47",2.0396812109247726,1.0,0.9714444630470531,5880,1228,336140.1952994737,6638512.44569618,336142.215967102,6638512.72354826
66,147,"ЗНАМЕНКА, МОСТОВАЯ УЛ","Знаменка, Мостовая ул.",7.474492456960378,1.0,0.8953571056025547,1115,1219,329365.3088447647,6641277.880550664,329372.52020357864,6641279.846343518
67,154,КОНСТАНТИНОВСКИЙ ДВОРЕЦ,Константиновский дворец,6.772526206800491,1.0,0.905184633104793,1154,1227,335507.0869567726,6638515.611050859,335501.1867340697,6638518.935879167
78,153,ПОЧТОВЫЙ ПЕР,Почтовый пер.,7.2247495448951,1.0,0.8988535063714687,1308,1225,335025.09147038823,6638519.426411535,335031.6192126143,6638522.522471517
63,152,ГОФМЕЙСТЕРСКАЯ УЛ,Гофмейстерская ул.,19.070496500106888,1.0,0.7330130489985036,1078,1224,331590.5020250356,6639728.765773989,331576.8432678643,6639742.074500048
257,151,КРОПОТКИНСКАЯ УЛ,Кропоткинская ул.,32.3673256338545,1.0,0.546857441126037,6051,1223,333173.8008385059,6638965.653527857,333199.8406401513,6638946.429259367
89,150,ФРОНТОВАЯ УЛ,Фронтовая ул.,11.844982880552442,1.0,0.8341702396722659,1761,1222,334086.356226672,6638692.518099042,334075.54941509326,6638697.3674745625
83,148,ГОЛЬФ-КЛУБ,Гольф-клуб,3.7397065360238755,1.0,0.9476441084956657,1475,1220,331155.4409872162,6640147.434742081,331154.0455430283,6640150.904344435
250,126,ДОСААФ,ДОСААФ,5.239725623376354,1.0,0.9266438412727309,6042,1170,316965.6341608438,6647305.462009301,316969.72225521784,6647302.184478371
168,127,ТРОИЦКАЯ СЛОБОДА,Троицкая слобода,13.992642796153639,1.0,0.804103000853849,5673,1171,317998.176554946,6646748.135549903,317992.7115659895,6646761.016852171
27,104,ПОЧТОВЫЙ ПЕР,Почтовый пер.,10.903006424275956,1.0,0.8473579100601365,420,731,334939.171185015,6638541.229068605,334949.19148864143,6638545.526633535
127,123,УЛ. БР. ГОРКУШЕНКО,ул. Братьев Горкушенко,14.648503495398506,0.7619047619047619,0.7234923796358494,5466,1155,326995.5666875404,6640760.332409508,326981.038361605,6640758.459871078
255,100,УЛ. АННЫ ПАВЛОВОЙ,ул. Анны Павловой,10.56856396216466,1.0,0.8520401045296946,6049,720,322178.6760958787,6644695.309330914,322169.12781310116,6644699.839765796
14,99,ЛЕСНАЯ УЛ,Лесная ул.,6.357914884276575,1.0,0.910989191620128,285,719,321609.5055452405,6645500.099923315,321612.3401365744,6645494.408862461
256,98,УЛ. АННЫ ПАВЛОВОЙ,ул. Анны Павловой,15.037777226907453,1.0,0.7894711188232956,6050,718,322188.3728028515,6644650.143518318,322197.6864994435,6644661.949864058
94,96,ГОРСКАЯ УЛ,Горская ул.,3.2087290306791934,1.0,0.9550777935704913,1781,716,321861.14848723414,6644927.96265517,321861.1797140809,6644931.17123225
280,95,"БУЛЬВАР РАЗВЕДЧИКА, 10","бульвар Разведчиков, 10",13.197770761785247,0.9090909090909091,0.7879584820622793,6713,715,326247.60231226333,6641874.308076376,326238.34422702086,6641883.713873032
69,94,ЛЕСНАЯ УЛ,Лесная ул.,17.119844894685503,1.0,0.7603221714744028,1200,714,321653.079676608,6645437.646800571,321650.95769172744,6645454.634627665
58,93,"БОТАНИЧЕСКАЯ УЛ., 17","Ботаническая ул., 17",4.461684599598497,1.0,0.937536415605621,1004,668,323017.70029732864,6641696.52473421,323016.96289982926,6641700.925060834
4,92,"БОТАНИЧЕСКАЯ УЛ., 17","Ботаническая ул., 17",9.051143012701884,1.0,0.8732839978221736,80,667,322967.88969613134,6641748.609511765,322972.889687011,6641741.0647598775
59,91,"БОТАНИЧЕСКАЯ УЛ., УГОЛ УЛЬЯНОВСКОЙ УЛ","Ботаническая ул., угол Ульяновской ул.",0.25128276589025755,1.0,0.9964820412775364,1005,666,322278.03193406644,6642136.061417479,322278.0829886202,6642136.307459063
197,89,"КРАСНОФЛОТСКОЕ ШОССЕ, 62","Краснофлотское шоссе, 62",12.65296038982115,1.0,0.8228585545425038,5709,663,314198.0645278864,6647873.0994746275,314189.7527772888,6647882.639506526
111,88,ЖЕЛЕЗНОДОРОЖНЫЙ ПЕРЕЕЗД,Железнодорожный переезд,3.0188672377050074,1.0,0.9577358586721298,2232,566,324823.03984633565,6642007.165352381,324823.07609663496,6642010.184001965
60,86,"БУЛЬВАР КРАСНЫХ КУРСАНТОВ,27","бульвар Красного Курсанта, 27",12.689967247626722,0.8214285714285714,0.7687690299617973,1016,563,325034.07402000984,6642849.983457231,325041.195782352,6642860.486588663
25,103,ПОС. ПРОСВЕЩЕНИЯ,посёлок Просвещение,0.5337139981987803,0.736842105263158,0.9135806356041644,414,730,324408.2188402866,6643801.382634346,324408.7332630051,6643801.240437657
28,102,ПР. БУДЁННОГО,пр. Будённого,17.610924455614338,1.0,0.7534470576213992,424,729,336955.4510384146,6638588.205413495,336968.0368401662,6638600.523784104
123,105,УНИВЕРСИТЕТСКИЙ ПР,Университетский пр.,5.2583548699143785,1.0,0.9263830318211987,4128,732,323963.87009181926,6641552.028931613,323959.01467227086,6641554.047643318
77,106,ПОС. ПРОСВЕЩЕНИЯ,посёлок Просвещение,6.210676356564333,0.736842105263158,0.8341031625870468,1305,733,324513.85249227355,6643752.429616849,324509.933972419,6643757.248092018
22,121,ОРЛОВСКИЙ ПРУД,Орловский пруд,22.180170970600297,1.0,0.6894776064115957,374,1126,334611.56839581346,6638544.73223446,334632.1203303186,6638553.073575622
75,120,ОРЛОВСКИЙ ПРУД,Орловский пруд,12.125416791707144,1.0,0.8302441649160999,1271,1125,334714.05512327404,6638522.565934068,334702.78115299833,6638527.029489444
48,119,ЧЕБЫШЁВСКАЯ УЛ,Чебышёвская ул.,12.888569576186434,1.0,0.81956002593339,887,1018,324014.6594673568,6640797.461104868,324005.4051975531,6640806.4318192275
6,118,"ГОСТИЛИЦКОЕ ШОССЕ, УГОЛ ЧИЧЕРИНСКОЙ УЛ","Гостилицкое шоссе, угол Чичеринской ул.",2.180869784619202,1.0,0.9694678230153311,125,1017,323634.69536838867,6641148.224342737,323633.53083753155,6641146.380417332
26,117,УЛ. ЛОМОНОСОВА,ул. Ломоносова,20.70615187633348,1.0,0.7101138737313313,419,960,319589.359006053,6646379.918171834,319608.20171628706,6646371.33347635
23,115,ООО ПАРУС,ООО Парус,5.818131283656591,1.0,0.9185461620288076,381,952,321807.2831448235,6645076.4882995095,321812.3303168731,6645079.382553461
20,113,"ОЗЕРКОВАЯ УЛ., 51","Озерковая ул., 51",13.413504303776548,1.0,0.8122109397471282,361,921,325941.3618578478,6641346.940314815,325954.7627889354,6641347.520955576
86,112,УЛ. ЖАРНОВЕЦКОГО,ул. Жарновецкого,7.808897340810816,1.0,0.8906754372286485,1593,796,326917.57834245136,6641305.025313425,326910.1749978676,6641307.509134403
41,111,УЛ. ЖАРНОВЕЦКОГО,ул. Жарновецкого,9.587943165749767,1.0,0.8657687956795033,715,795,326885.54936415574,6641319.903765027,326883.0265846444,6641329.153858956
156,109,"САНКТ-ПЕТЕРБУРГСКИЙ ПР., УГОЛ МАСТЕРОВОГО ПЕР","Санкт-Петербургский пр., угол Мастерового пер.",18.250976083876495,1.0,0.7444863348257291,5546,793,326235.798599471,6642320.202842391,326230.7100866288,6642302.6755732065
11,108,КОНСТАНТИНОВСКИЙ ДВОРЕЦ,Константиновский дворец,12.504577713941696,1.0,0.8249359120048161,242,735,335435.5989775718,6638537.144339789,335445.7676484096,6638544.42188039
244,107,"САНКТ-ПЕТЕРБУРГСКОЕ ШОССЕ, 47","Санкт-Петербургское шоссе, 47",2.4011628146418333,1.0,0.9663837205950143,5876,734,336066.60482463834,6638534.82446815,336066.20459001977,6638537.192039714
