dataset1_index,dataset2_index,dataset1_name,dataset2_name,distance_meters,name_similarity,combined_score,dataset1_id,dataset2_id,dataset1_x,dataset1_y,dataset2_x,dataset2_y
229,220,А.С. ПР. МАРШАЛА ЖУКОВА,АС пр. Маршала Жукова,22.88916965311135,0.9523809523809523,0.6652659105707268,7692,4100,342358.5961492028,6635336.766853844,342355.59475778666,6635314.075319366
221,221,НЕВЕЛЬСКАЯ УЛ,Невельская ул.,1.0589416713010111,1.0,0.9851748166017857,7648,4102,345787.9124113608,6643884.795373684,345788.57953187136,6643885.617752968
227,222,"УЛ. ТАНКИСТА ХРУСТИЦКОГО, 58","ул. Танкиста Хрустицкого, 58",6.6044676776161255,1.0,0.9075374525133741,7687,4106,345972.2010321471,6636571.583422637,345967.0039871596,6636567.507920618
234,223,МОЛОДЁЖНЫЙ ПЕР,Молодёжный пер.,11.508834124315738,1.0,0.8388763222595796,7772,4145,348270.25229659484,6643335.390495168,348280.07042310626,6643341.395297805
201,224,СИВКОВ ПЕР,Сивков пер.,1.9514276752121351,1.0,0.9726800125470301,7268,4146,348019.3909754381,6643215.066446904,348018.1302544902,6643216.555961141
222,226,"УЛ. БУРЦЕВА, 4","ул. Бурцева, 4",8.311872921218757,1.0,0.8836337791029374,7665,4152,343299.5706172738,6636482.976724111,343301.7630758065,6636474.959220943
182,227,"УЛ. БУРЦЕВА, Д. 20","ул. Бурцева, 20",11.786478857615133,0.8666666666666667,0.7949892959933881,6159,4153,343540.78607018397,6636476.6253371965,343529.27562795725,6636474.089434279
200,228,СИВКОВ ПЕР,Сивков пер.,5.679730035816919,1.0,0.920483779498563,7267,4160,347721.99564780353,6643436.576584992,347726.5912422419,6643439.914225631
233,229,АДМИНИСТРАЦИЯ КИРОВСКОГО РАЙОНА,Администрация Кировского  района,2.4788302468705283,1.0,0.9652963765438125,7771,4161,347819.10177274514,6642908.958460347,347818.3382382822,6642906.600152793
239,230,УЛ. ЛЁНИ ГОЛИКОВА,ул. Лёни Голикова,8.983843953276741,1.0,0.8742261846541255,7782,4162,345267.62162053725,6636789.9092278,345274.90450036596,6636784.649083925
237,231,"УЛ. ЛЁНИ ГОЛИКОВА, Д.82","ул. Лёни Голикова, 82",21.13039601772793,0.9047619047619048,0.6756030271803803,7780,4163,345597.6273695533,6636353.741926725,345595.0712476431,6636374.717147264
135,135,"ДАЧНЫЙ ПР., 23","Дачный пр., 25",4.919322114049586,0.9166666666666666,0.9061294904033057,4420,2248,346452.89469202625,6636662.619901105,346450.4291468494,6636658.363045805
185,133,УЛ. ЛЁНИ ГОЛИКОВА,ул. Лёни Голикова,1.856286175485836,1.0,0.9740119935431981,6208,2246,346102.497940512,6635960.820478817,346103.9169778107,6635962.017195789
136,1,КАНОНЕРСКИЙ ОСТРОВ,Канонерский остров,13.211107910926598,1.0,0.8150444892470277,4479,427,344383.104913732,6644075.727393529,344388.89484296984,6644063.852626515
178,49,СТ. М. НАРВСКАЯ,ст. м. Нарвская,23.212718018155243,1.0,0.6750219477458266,6052,874,347543.27791268117,6643527.569114351,347552.02566689305,6643506.067787088
41,35,УЛ. ПОДВОДНИКА КУЗЬМИНА,ул. Подводника Кузьмина,11.799300251864837,1.0,0.8348097964738923,786,697,346300.19304715557,6637706.817160771,346301.6431808142,6637695.107310268
87,36,УЛ. ПОДВОДНИКА КУЗЬМИНА,ул. Подводника Кузьмина,11.636834750377385,1.0,0.8370843134947166,1665,698,346249.80335071,6637601.037957926,346238.18567934167,6637600.370398952
2,37,ДАЧНЫЙ ПР,Дачный пр.,7.862277026341361,1.0,0.8899281216312209,140,699,345978.9213844929,6637380.46372226,345977.4128149581,6637388.179914196
111,39,"УЛ. ЗИНЫ ПОРТНОВОЙ, угол ЛЕНИНСКОГО пр.","ул. Зины Портновой, угол Ленинского пр.",6.953143193316421,1.0,0.90265599529357,4140,701,346314.6539379818,6638159.074253622,346321.6066659767,6638159.150238463
11,40,КРОНШТАДТСКАЯ пл.,Кронштадтская пл.,9.969289032809863,1.0,0.8604299535406619,258,725,345088.42114409734,6638047.159171193,345096.15554490616,6638053.449303779
37,41,УЛ. ЛЁНИ ГОЛИКОВА,ул. Лёни Голикова,5.660913353626198,1.0,0.9207472130492331,744,726,344640.7236668818,6637767.537279353,344646.25964609184,6637768.720019469
171,42,ПР. СТАЧЕК,пр. Стачек,3.8002945382846254,1.0,0.9467958764640152,5920,804,345008.5730626508,6638138.464771432,345005.0727468763,6638136.984897094
23,43,ПР. СТАЧЕК,пр. Стачек,5.335632497722458,1.0,0.9253011450318855,495,805,344988.8175782465,6638175.242640292,344986.20749566756,6638179.896288655
14,44,МОРСКОЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ,Морской технический университет,4.219017210488165,1.0,0.9409337590531657,275,806,344651.4470994785,6638187.064432448,344650.35573868564,6638191.13985118
126,45,СТ. М. КИРОВСКИЙ ЗАВОД,ст. м. Кировский завод,14.277431684689613,1.0,0.8001159564143454,4332,870,346799.6856444569,6641229.4862489905,346806.97931067436,6641217.212395129
91,47,УЛ. ТРЕФОЛЕВА,ул. Трефолева,3.7487579064765146,1.0,0.9475173893093287,1713,872,347383.83423845854,6642388.275716053,347386.6746866744,6642390.722150147
43,48,УЛ. ТРЕФОЛЕВА,ул. Трефолева,13.0496454865495,1.0,0.8173049631883069,831,873,347289.3231385879,6642298.959603965,347302.24942189496,6642300.749700943
76,50,УЛ. БУРЦЕВА,ул. Бурцева,3.3051923535255834,1.0,0.9537273070506418,1564,883,343086.08175383706,6636542.508634052,343082.79772890685,6636542.882099916
53,66,КРАСНОПУТИЛОВСКАЯ УЛ,Краснопутиловская ул.,1.7879928783130272,1.0,0.9749680997036176,1165,911,346562.8565561767,6640719.542528607,346562.77919132763,6640721.328846947
113,51,"СЧАСТЛИВАЯ УЛ., УГОЛ БУЛЬВАРА НОВАТОРОВ","Счастливая ул., угол бульвара Новаторов",12.072346614350524,1.0,0.8309871473990926,4194,885,347062.4616185501,6637396.074885889,347062.72700376384,6637384.005456596
112,52,СЧАСТЛИВАЯ УЛ,Счастливая ул.,9.41845077298231,1.0,0.8681416891782476,4179,886,347082.6044742387,6637430.4368602345,347074.20976770355,6637426.166483535
165,53,БУЛЬВАР НОВАТОРОВ,бульвар Новаторов,12.11219829546773,1.0,0.8304292238634516,5870,887,346786.4927078793,6637110.990794591,346776.7052624967,6637118.126007302
160,54,"УЛ. ПОДВОДНИКА КУЗЬМИНА, УГОЛ БУЛЬВАРА НОВАТОРОВ","ул. Подводника Кузьмина, угол бульвара Новаторов",12.634342144653115,1.0,0.8231192099748563,5747,888,346839.2225862714,6637190.680319072,346827.6879347225,6637185.524893282
183,55,"УЛ. ПОДВОДНИКА КУЗЬМИНА, УГОЛ ПР. НАРОДНОГО ОПОЛЧЕНИЯ","ул. Подводника Кузьмина, угол пр. Народного Ополчения",5.818288758835031,1.0,0.9185439573763095,6186,889,347120.0800040837,6636828.6646574335,347125.35401905805,6636826.207575805
177,56,СЧАСТЛИВАЯ УЛ.,Счастливая ул.,25.22590537543432,1.0,0.6468373247439194,6041,890,347380.7338352442,6637061.6318191495,347364.4613947171,6637042.3560835915
107,59,СТ. М. ЛЕНИНСКИЙ ПР.,ст. м. Ленинский пр.,20.262156860808787,1.0,0.716329803948677,4102,893,346930.41963157884,6638002.8068966605,346940.0514568171,6638020.633364152
184,60,СТ. М. ЛЕНИНСКИЙ ПР.,ст. м. Ленинский пр.,5.603530871049239,1.0,0.9215505678053106,6193,894,346840.22971987154,6638088.377357708,346834.7186151409,6638089.390907347
